id,ethnicity,gender,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf
10672,White,F,36,3.4,FW,-0.65,0.773809524,1
10673,White,F,39,3.1,FW,0.14,0.782738095,1
10674,Asian,F,37,3,FW,-0.97,0.748214286,1
10675,White,F,39,3.2,FW,-0.07,0.792261905,1
10676,White,M,31.5,2.4,FW,-2.02,0.622321429,0
10677,White,M,43,3.3,FW,1.08,0.851785714,1
10678,White,M,34,3.2,FW,-0.84,0.729761905,1
10680,White,F,32.5,3.1,FW,-1.12,0.701488095,0
10681,White,M,40,3,FW,1.47,0.785714286,1
10682,White,M,36,3.4,FW,0.24,0.773809524,1
10683,White,F,36,3.2,Mt,-0.13,0.754761905,1
10684,Hispanic,M,31.3,3.7,FW,-0.68,0.743630952,1
10686,White,M,29,2.9,FW,0.32,0.638690476,1
10687,White,F,33,3.4,NE,-1.04,0.736309524,1
10688,White,M,32,3.5,NE,0.92,0.733333333,1
10689,White,F,32,2.9,GL,0.33,0.676190476,1
10690,White,M,35.3,3.1,NE,0.67,0.736488095,1
10691,White,M,34,3.3,NE,0.61,0.739285714,1
10692,White,M,34,3.5,GL,0.51,0.758333333,1
10693,White,M,33,3.5,NE,0.3,0.745833333,1
10694,White,M,32,3.3,NE,1.47,0.714285714,1
10695,White,M,38,2.8,NE,-0.27,0.741666667,1
10696,White,M,36,3.2,NE,-0.15,0.754761905,1
10697,Other,F,40,3.1,NE,0.71,0.795238095,1
10698,White,M,31,3.8,NE,-0.48,0.749404762,0
10699,White,F,32,3.7,NE,0.55,0.752380952,1
10700,Other,F,31,2.4,NG,-1.52,0.616071429,1
10701,White,F,33,3.5,NE,0.92,0.745833333,1
10702,White,F,33,2,NE,0.3,0.60297619,1
10703,White,M,34,3.9,NE,1.43,0.796428571,1
10704,White,M,38,3.1,NE,1.12,0.770238095,1
10705,White,M,34,3.5,NE,0.82,0.758333333,1
10707,Asian,F,26,3.3,NE,-0.56,0.639285714,1
10708,White,M,36,3.3,NE,0.57,0.764285714,1
10709,White,M,20,2.9,NE,-0.95,0.526190476,1
10710,White,F,32,2.8,NE,-0.58,0.666666667,1
10711,White,M,30,3.2,Mt,-1.13,0.679761905,0
10712,White,F,36,3.2,NE,1.16,0.754761905,1
10713,White,F,42,2.9,NE,-0.15,0.801190476,1
10714,White,M,34,3.4,NE,-0.27,0.748809524,1
10715,White,M,33,3.9,NE,0.05,0.783928571,1
10716,White,M,29,3.1,NE,-0.46,0.657738095,1
10717,White,M,37,3.3,NE,-0.32,0.776785714,1
10718,White,M,35.3,3.4,NE,-0.11,0.765059524,1
10719,White,F,39,3,NE,0.3,0.773214286,1
10721,White,M,36,4,MW,2.93,0.830952381,1
10722,Black,M,23,3.2,NE,-0.56,0.592261905,1
10723,White,F,33,3.3,NE,0.55,0.726785714,1
10724,White,F,37.5,3.4,NE,1.68,0.792559524,1
10725,White,M,37,3.1,NE,-0.21,0.757738095,1
10726,White,F,32,3.4,NE,0.67,0.723809524,1
10727,Black,M,25,2.4,MS,-0.85,0.541071429,0
10728,White,M,33.5,3,NE,-0.21,0.704464286,1
10729,White,M,35,3.7,NE,-0.25,0.789880952,1
10730,Puertorican,F,21,3.4,NG,-0.27,0.586309524,0
10731,White,M,34,3.2,NE,-0.38,0.729761905,1
10732,White,F,34,3.4,MW,-0.64,0.748809524,1
10733,White,M,36,3.2,NE,-0.48,0.754761905,1
10734,White,F,37,3.3,NE,0.24,0.776785714,1
10737,White,F,35,3.6,NE,1.12,0.780357143,1
10738,Hispanic,M,17.5,2.5,NE,-1.53,0.456845238,0
10739,White,M,31,3.9,NE,-0.58,0.758928571,1
10740,White,F,39,3.4,MW,-0.11,0.811309524,1
10741,White,F,32,3.9,NE,1.64,0.771428571,1
10742,White,M,33,3.6,NE,1.37,0.755357143,1
10743,White,F,30.5,3.2,NE,-0.15,0.686011905,1
10744,White,F,41,3.8,NE,0.14,0.874404762,1
10745,White,F,36,3.3,NE,-0.46,0.764285714,1
10746,Other,M,15.5,2.9,NE,-1.3,0.469940476,0
10747,White,M,29.3,3.1,NE,-0.21,0.661488095,1
10748,White,F,37,3.1,NE,-0.01,0.757738095,1
10749,White,F,32,3.6,NE,0.26,0.742857143,1
10751,White,M,27,3.8,MW,-0.03,0.699404762,1
10752,White,F,33,3.4,NE,-0.11,0.736309524,1
10753,White,F,38,3.3,NE,1.64,0.789285714,1
10754,White,M,36,3.6,NE,0.96,0.792857143,1
10755,Black,M,20,3,NE,-0.69,0.535714286,1
10756,White,F,35,3.6,NE,-0.32,0.780357143,0
10757,Hispanic,M,12,2.9,NE,-1.08,0.426190476,0
10758,White,M,37,3.5,NE,0.82,0.795833333,1
10759,White,F,36,3.1,NE,0.47,0.745238095,1
10760,White,F,39,3.2,NE,1.02,0.792261905,1
10761,White,M,28,3.6,NE,-0.17,0.692857143,1
10762,White,M,30,3.7,MW,-0.4,0.727380952,1
10763,White,M,38,2.9,NE,-0.4,0.751190476,1
10764,White,M,38,3.3,NE,0.98,0.789285714,1
10765,White,F,33,3.5,NG,0.57,0.745833333,1
10766,White,M,31,3.4,NE,1.02,0.711309524,1
10767,White,M,37,3.3,NE,-0.05,0.776785714,1
10768,White,F,39,2.5,NE,1.84,0.725595238,1
10769,White,M,36,3.2,NE,0.92,0.754761905,1
10770,White,M,43,2.5,NE,0.36,0.775595238,1
10771,White,F,34,3.4,MW,1.3,0.748809524,1
10772,White,F,30,2.4,NG,0.03,0.603571429,0
10773,White,F,35,3.3,NE,0.75,0.751785714,1
10774,Black,M,24,3.5,NE,0.03,0.633333333,1
10775,White,M,36,3.2,FW,-0.46,0.754761905,0
10776,White,F,42,3.1,NE,-1.18,0.820238095,1
10777,White,M,37,3.1,NE,0.57,0.757738095,1
10778,White,M,41,2.8,NE,-0.42,0.779166667,1
10779,White,M,30,3.5,NE,-0.05,0.708333333,1
10780,White,M,38,3.9,MW,-0.86,0.846428571,0
10781,White,F,33,3.3,NE,-0.38,0.726785714,1
10782,White,M,39,3.3,NE,1.6,0.801785714,1
10783,White,F,33,3.2,NE,-0.69,0.717261905,1
10784,White,F,35,3.3,NE,0.88,0.751785714,1
10785,White,M,35,3.2,FW,-0.15,0.742261905,0
10786,White,M,39,3.3,NE,0.14,0.801785714,1
10787,White,F,41,3.3,NE,1.88,0.826785714,1
10788,White,M,31,3.2,NE,0.65,0.692261905,1
10789,White,F,31.5,2.9,MW,1.06,0.669940476,1
10790,White,M,37,2.9,SC,-0.46,0.738690476,1
10791,White,F,35,3.2,NE,-0.69,0.742261905,0
10792,White,F,39,3.5,NE,1.12,0.820833333,1
10793,White,M,38,3.5,NE,0.03,0.808333333,1
10794,White,F,37,3.2,NE,0.67,0.767261905,1
10795,White,F,37,3,NG,-0.11,0.748214286,1
10796,White,F,36,3.8,NE,1.91,0.811904762,1
10798,White,M,30,3.2,NE,-1.28,0.679761905,0
10799,White,F,31,4,MW,0.09,0.768452381,1
10800,Black,M,28.5,3.3,NE,-0.99,0.670535714,1
10802,White,F,34,2.9,NE,1.27,0.701190476,1
10804,White,F,36,3,NE,0.45,0.735714286,1
10805,White,F,40,2.7,NE,1.49,0.757142857,1
10806,White,F,38,3.3,NE,0.86,0.789285714,1
10807,White,M,24.5,3.7,NE,0.96,0.658630952,1
10808,White,M,29,3.4,MW,1.42,0.686309524,1
10809,White,M,36,3,NE,1.16,0.735714286,1
10810,Black,M,21,3.5,NE,-1.59,0.595833333,1
10811,White,M,30.7,3.7,NE,0.03,0.736130952,1
10812,White,F,39,2.9,MS,1.23,0.763690476,1
10813,White,M,33,3.3,NE,-0.15,0.726785714,1
10815,White,F,40,3,NE,-0.89,0.785714286,1
10816,White,F,36,3.8,NE,0.65,0.811904762,1
10817,Black,M,19,3,NE,-2.02,0.523214286,0
10819,White,F,30,3.2,NE,-0.01,0.679761905,1
10820,White,M,36,3.5,NE,0.34,0.783333333,1
10821,White,M,33,3.3,NE,-0.27,0.726785714,1
10822,White,F,37,3.4,NE,0.67,0.786309524,1
10824,Hispanic,F,37,3.4,NE,0.1,0.786309524,1
10825,White,F,38,3.1,NE,-0.27,0.770238095,0
10826,White,F,33,3.6,NE,0.3,0.755357143,1
10827,White,M,36,3.2,NE,0.36,0.754761905,1
10828,White,F,29,3.5,MW,-1,0.695833333,1
10829,White,M,32,3.2,NE,0.3,0.704761905,1
10830,Puertorican,M,27,3.6,NE,-1.39,0.680357143,1
10831,White,F,36,3.2,NE,0.47,0.754761905,1
10832,White,M,26,2.9,NE,-2.25,0.601190476,0
10833,White,F,36,3,NE,0.2,0.735714286,1
10834,White,M,32.5,2.6,MS,1.29,0.653869048,1
10835,White,F,32,3.4,NE,0.98,0.723809524,1
10836,White,M,37,3.1,NE,0.14,0.757738095,1
10837,White,M,33,3.7,NE,1.12,0.764880952,1
10839,White,M,33,3.3,MW,0.04,0.726785714,1
10840,White,F,32.5,3.5,NE,0.45,0.739583333,1
10841,White,F,36,3.4,NE,-0.25,0.773809524,0
10842,White,F,34,3.5,NE,0.55,0.758333333,1
10843,White,M,36,3,NE,0.05,0.735714286,0
10844,White,M,43,3.1,NE,0.67,0.832738095,1
10845,White,F,38,3.5,NE,1.31,0.808333333,1
10846,White,F,34.5,3.2,NE,1.33,0.736011905,1
10847,White,M,37,3.3,NE,-1.45,0.776785714,1
10848,White,F,43,3,NE,0.82,0.823214286,1
10849,Asian,F,45,3.2,NE,2.05,0.867261905,1
10850,White,F,35,3.2,MW,-0.9,0.742261905,1
10851,White,F,37,4,NE,1.19,0.843452381,1
10852,White,M,36,2.8,NE,-0.17,0.716666667,1
10853,White,F,35,3.5,NE,0.75,0.770833333,1
10854,White,F,38,2.8,NE,0.24,0.741666667,1
10855,White,M,28.5,3.1,NE,-0.36,0.651488095,1
10856,White,F,28.5,2.9,NE,0.61,0.632440476,1
10857,White,F,33,2.6,NE,-0.17,0.660119048,0
10859,Hispanic,F,38,3.3,NE,-0.36,0.789285714,0
10860,White,F,28.7,3,MW,0.38,0.644464286,1
10861,Black,M,20,2.7,NE,-0.54,0.507142857,1
10862,White,F,40,2.9,NE,0.3,0.776190476,1
10863,Black,M,30,2.9,NE,-0.13,0.651190476,1
10864,Black,F,21,2.3,NE,-1.8,0.481547619,0
10865,White,M,35,3.6,NE,-0.79,0.780357143,1
10866,White,F,36,3.2,NE,-0.25,0.754761905,1
10867,White,M,36,3.5,NE,1.54,0.783333333,1
10868,White,F,40,2.8,NE,0.75,0.766666667,1
10869,White,F,41,2.8,NE,1.37,0.779166667,1
10870,White,F,35,3.4,NE,0.2,0.761309524,1
10871,White,M,36,2.7,SE,-1.4,0.707142857,1
10872,White,F,38,2.9,NE,-1.3,0.751190476,0
10873,White,F,36.5,3.5,NE,0.45,0.789583333,1
10874,White,M,37,2.9,NE,-1.51,0.738690476,0
10875,White,F,33,3.3,NE,0.14,0.726785714,1
10876,White,M,35,3.6,NE,-0.42,0.780357143,1
10877,Hispanic,F,27,3.3,NE,0.45,0.651785714,1
10878,White,M,24,2.5,NE,-0.85,0.538095238,1
10879,White,F,28,2.5,NE,-0.52,0.588095238,0
10880,White,M,41,3.6,MW,1.5,0.855357143,1
10881,White,M,40,2.8,NE,1.16,0.766666667,1
10882,White,F,38,3.2,NE,-0.07,0.779761905,1
10883,White,M,32,3.3,NE,-0.64,0.714285714,1
10884,White,F,26.5,3.2,NE,-0.62,0.636011905,0
10885,White,F,38,3.1,NE,1.29,0.770238095,1
10886,White,F,32,3.3,NE,-0.01,0.714285714,1
10887,Black,M,21.7,3.6,NE,-0.69,0.614107143,1
10888,White,F,33,3.4,MW,-0.29,0.736309524,1
10889,Black,M,23.5,3.4,NE,-0.85,0.617559524,0
10891,White,F,29.5,3.5,NE,-0.11,0.702083333,1
10892,White,F,36,2.9,NE,0.1,0.726190476,0
10895,White,M,33,3.4,NE,-0.05,0.736309524,1
10896,White,F,40,3.2,NE,-0.32,0.804761905,1
10897,White,F,38,3.2,NE,1.02,0.779761905,1
10898,White,F,33,3.8,NE,0.05,0.774404762,1
10899,White,F,27,3.6,MW,-0.27,0.680357143,1
10900,White,M,30.3,3.3,NE,0.51,0.693035714,1
10901,White,M,33,3.4,NE,0.47,0.736309524,1
10902,White,F,39,2.9,NE,-0.46,0.763690476,1
10903,Black,M,22.5,2.6,NE,-1.67,0.528869048,1
10904,Black,M,22.5,2.8,NE,-0.93,0.547916667,1
10905,White,F,38,2.7,NE,-0.05,0.732142857,0
10906,White,F,31.3,3,NE,-0.87,0.676964286,1
10907,White,F,31.5,2.8,NE,-0.15,0.660416667,1
10908,White,F,38,3.3,NE,0.05,0.789285714,1
10909,White,M,37,3.8,NE,1.08,0.824404762,1
10910,White,F,37,4,MW,0.48,0.843452381,1
10911,White,F,35,3.5,NE,0.03,0.770833333,1
10912,White,F,34,3.2,NE,-0.21,0.729761905,1
10913,White,F,35,3.2,NE,1.47,0.742261905,1
10914,White,F,34,3.8,NE,0.14,0.786904762,1
10915,White,F,37,3.3,NE,-0.01,0.776785714,1
10916,White,M,35,3.4,NE,-0.21,0.761309524,0
10917,White,M,35,3.3,NE,-1.39,0.751785714,0
10918,White,F,37,3.4,NE,-1.04,0.786309524,1
10919,White,M,37,3.1,MW,-0.6,0.757738095,1
10920,White,F,31,2.8,NE,0.51,0.654166667,0
10922,White,F,30,3.8,NE,0.61,0.736904762,0
10923,White,M,36,3.4,NE,0.2,0.773809524,1
10924,Black,F,18,2.6,NE,-2.1,0.472619048,0
10925,White,F,35.5,3.3,NE,0.03,0.758035714,0
10926,White,F,29,3.1,NE,0.22,0.657738095,1
10927,White,F,30,2.4,NE,-0.48,0.603571429,0
10928,White,F,45,3.8,NE,1.12,0.924404762,1
10929,Other,F,33,2.7,NE,0.03,0.669642857,1
10930,White,F,41,3,NE,0.16,0.798214286,0
10931,White,M,33,3.6,NE,0.42,0.755357143,1
10932,White,F,37,3.5,NE,0.14,0.795833333,0
10933,White,F,39,2.9,NE,1.21,0.763690476,1
10934,White,M,38,3.6,NE,0.84,0.817857143,1
10935,White,M,31.5,3.1,NE,0.79,0.688988095,1
10936,White,M,39,3.2,NE,1.19,0.792261905,1
10937,Hispanic,M,24,2.3,NE,-1.28,0.519047619,0
10938,White,F,36,2.7,NE,0.1,0.707142857,1
10940,White,M,36,3.3,NE,1.06,0.764285714,1
10941,White,M,34,3,NE,0.4,0.710714286,0
10942,Black,M,21,3.1,NE,-1.88,0.557738095,1
10943,White,F,34,2.2,SE,-0.12,0.63452381,1
10944,White,M,35,3.2,NE,0.47,0.742261905,1
10945,White,M,34,3.1,NE,-0.99,0.720238095,1
10946,Black,M,20,3.2,NE,-2.1,0.554761905,0
10947,Black,F,24,2,NE,-2.1,0.49047619,0
10949,White,M,33.5,3.4,NE,0.61,0.742559524,1
10950,Black,M,23,2.8,NE,-2.37,0.554166667,0
10951,White,F,35.5,3.4,NE,0.75,0.767559524,1
10952,White,F,33.5,3.6,NE,-0.77,0.761607143,1
10953,White,F,29,3.4,MS,0.55,0.686309524,1
10954,White,M,30,3.6,NE,0.4,0.717857143,1
10955,Black,M,18,2.8,NE,-1.04,0.491666667,0
10956,Other,F,21.5,3.4,NE,-0.44,0.592559524,1
10957,White,M,35,3.4,NE,0.96,0.761309524,1
10958,White,F,37,2.5,NE,-0.77,0.700595238,0
10959,White,M,27,3.3,NE,-0.11,0.651785714,1
10960,Asian,M,34,3.1,NE,0.2,0.720238095,1
10963,White,F,33,3.4,NE,-0.11,0.736309524,1
10964,White,M,38,3.1,NE,0.36,0.770238095,1
10965,Hispanic,F,35,2.9,NE,0.61,0.713690476,1
10966,White,F,33,3.2,NE,-0.21,0.717261905,1
10967,White,M,32.5,3.4,NG,0.51,0.730059524,1
10968,White,F,35.5,3.2,NE,-1.08,0.748511905,1
10969,White,F,34,3.1,NE,0.86,0.720238095,1
10970,White,F,32,2.7,NE,-1.34,0.657142857,0
10971,White,F,34,3.5,NE,-0.38,0.758333333,1
10972,White,F,34,3.5,NE,-0.15,0.758333333,1
10973,White,M,28.5,3,MW,-1.01,0.641964286,0
10974,White,F,34,3.6,NE,-0.25,0.767857143,1
10975,White,M,26.5,3.2,NE,0.61,0.636011905,1
10976,White,M,34,3.2,NE,0.16,0.729761905,1
10977,White,M,32.5,3.5,NE,-0.01,0.739583333,0
10978,White,F,35,3.7,NE,1.99,0.789880952,1
10979,White,F,36.5,3.1,NE,0.05,0.751488095,1
10980,White,M,32.5,3.3,NE,-0.56,0.720535714,0
10982,White,F,30,2.9,MW,0.38,0.651190476,1
10984,White,M,35.5,3,NE,-0.67,0.729464286,1
10985,White,F,35,3.4,NE,0.47,0.761309524,1
10986,White,M,32,3.8,NE,1.31,0.761904762,1
10987,White,F,39,2.8,NE,-0.19,0.754166667,0
10988,White,M,32,3.5,NE,1.12,0.733333333,1
10989,White,F,30,2.4,NE,-1.36,0.603571429,1
10990,White,F,32.7,3.5,NE,0.28,0.742083333,1
10991,White,M,31,3.7,NE,1.45,0.739880952,1
10992,White,F,42,3.6,MW,0.2,0.867857143,1
10996,White,M,28,2.5,NE,0.94,0.588095238,1
10997,Hispanic,M,41,2.8,NE,1.08,0.779166667,1
10999,Asian,M,26,3.8,NE,-0.67,0.686904762,1
11000,White,F,24.5,3.7,NE,0.47,0.658630952,1
11001,White,F,39,3.6,NE,0.61,0.830357143,1
11002,White,F,36,3.2,NE,0.47,0.754761905,1
11004,White,M,32,3.5,NE,-0.56,0.733333333,0
11005,Asian,F,37,3,NE,0.47,0.748214286,1
11006,Hispanic,F,26,2.9,NE,0.65,0.601190476,0
11007,White,M,34,3.7,NE,0.79,0.777380952,1
11008,White,F,34,3.3,NE,0.94,0.739285714,1
11009,White,F,24,3.1,NE,-1.36,0.595238095,0
11011,Black,M,30,2.1,NE,-0.17,0.575,0
11012,Puertorican,F,22,2.8,NE,-2.06,0.541666667,0
11013,Black,M,25,2.7,NE,-1.08,0.569642857,0
11014,White,M,31,3,MW,0.08,0.673214286,1
11016,Black,F,16,2.9,NE,-0.5,0.476190476,0
11017,Black,F,20.7,2.4,NE,-0.67,0.487321429,0
11020,White,F,29.5,3.5,NE,-0.5,0.702083333,1
11021,White,F,36,3.3,NE,0.42,0.764285714,1
11024,White,F,37,3.1,NE,0.65,0.757738095,1
11025,White,M,31,3.7,MW,0.88,0.739880952,1
11026,White,M,40,3,NE,0.1,0.785714286,1
11027,White,M,39,2.9,NE,1.64,0.763690476,1
11028,White,M,31.5,3.1,NE,1.31,0.688988095,1
11029,White,M,34,3.5,NE,0.14,0.758333333,1
11030,White,M,37,3.4,NE,1.8,0.786309524,1
11032,White,M,33.5,3.4,NE,0.47,0.742559524,1
11033,White,M,36,3.5,NE,-1.45,0.783333333,0
11034,White,M,34,2.7,MW,-0.84,0.682142857,0
11036,Puertorican,M,16.5,2.9,NE,-0.6,0.482440476,0
11037,White,M,38,3.2,NE,0.65,0.779761905,1
11038,White,M,35,3.5,NE,1.43,0.770833333,1
11039,White,M,39,2.8,NE,0.36,0.754166667,1
11040,White,F,32,3.2,NE,0.36,0.704761905,1
11041,Black,M,26,3.3,NE,-0.25,0.639285714,0
11042,White,F,41,2.9,NE,1.64,0.788690476,1
11043,Black,M,18,2.5,NE,-0.3,0.463095238,1
11044,White,F,36,3.3,NE,0.94,0.764285714,1
11045,White,M,31,2.9,Mt,-0.03,0.663690476,1
11046,White,F,33.3,2.8,NE,0.36,0.682916667,1
11047,Black,F,21,2.2,NE,-0.67,0.47202381,1
11048,White,F,39,2.7,GL,1.12,0.744642857,1
11049,White,M,32,3.2,NE,0.36,0.704761905,1
11050,White,M,39,3.3,NE,0.32,0.801785714,1
11051,Black,F,32,2.7,NE,-1.73,0.657142857,0
11052,White,F,31.5,2.6,NG,0.42,0.641369048,1
11053,White,F,31,3.1,MW,-0.13,0.682738095,1
11054,White,F,32,2.8,Mt,-0.37,0.666666667,0
11055,White,F,27,3.4,MW,-1.23,0.661309524,1
11056,White,M,41,3.3,MW,2.39,0.826785714,1
11058,White,F,39.5,2.6,MS,1.52,0.741369048,1
11060,Amerindian,M,27,2.6,MS,-0.46,0.585119048,0
11062,White,F,40,3.7,MS,0.23,0.852380952,1
11063,White,M,36,3,MS,0.69,0.735714286,1
11064,White,F,45,3.1,MS,2.15,0.857738095,1
11065,White,F,37,2.9,MS,0.17,0.738690476,1
11066,White,F,37,3,MS,0.94,0.748214286,1
11067,White,M,33,3.3,MS,0.4,0.726785714,1
11068,White,M,33,3.7,MS,1.83,0.764880952,1
11069,White,F,40,3.7,MS,2.27,0.852380952,1
11072,White,M,29,3.9,MS,0.64,0.733928571,0
11073,Black,M,31,3,MS,0.48,0.673214286,1
11075,White,F,42,2.6,MS,0.42,0.772619048,1
11076,Black,F,28,2.2,MS,-0.65,0.55952381,0
11077,Black,M,19,3.3,NE,-0.88,0.551785714,1
11078,Black,F,20.5,2.7,NE,-1.28,0.513392857,0
11079,Black,M,23,4,MS,-0.29,0.668452381,1
11080,White,M,32,3.6,MS,0.46,0.742857143,0
11081,White,M,34,3.8,MS,1.42,0.786904762,1
11083,Black,M,27,3,MS,0.44,0.623214286,1
11085,Black,M,34,2.2,MS,-0.09,0.63452381,1
11086,Black,F,27.5,2.1,MS,-0.98,0.54375,0
11087,Black,F,25,2.4,SE,-1.23,0.541071429,1
11089,Black,M,18.5,3.5,MS,-0.17,0.564583333,1
11090,White,F,39,2.8,MS,-0.31,0.754166667,1
11091,White,F,32.5,2.9,MS,-0.79,0.682440476,1
11092,Black,M,23,3.2,MS,0.08,0.592261905,0
11093,White,F,37,3,MS,0.79,0.748214286,1
11094,White,F,33,3,MS,0.65,0.698214286,1
11096,Black,M,25,2.5,MS,-0.36,0.550595238,1
11098,White,M,29,3.5,MS,-0.08,0.695833333,0
11099,White,M,39,3,MS,1.56,0.773214286,1
11100,White,F,27,3.3,MS,-1.38,0.651785714,1
11102,Black,F,27.5,2.4,MS,0.83,0.572321429,1
11103,White,M,32,3.4,MS,0.23,0.723809524,1
11104,White,F,35,2.8,MS,0.71,0.704166667,1
11105,Black,M,22,3.3,NE,-0.71,0.589285714,1
11109,Black,M,25,2.9,MS,-0.71,0.588690476,1
11110,Black,F,34,2.3,NE,-0.98,0.644047619,0
11111,White,M,42,3.3,MS,-0.23,0.839285714,1
11112,White,M,21,3.3,MS,0.79,0.576785714,1
11113,Black,F,22,2.9,MS,0.81,0.551190476,1
11114,White,F,29,3.7,MS,1.27,0.714880952,1
11115,Black,F,26,2.9,GL,0.08,0.601190476,1
11116,Black,M,28,2.6,MS,-0.09,0.597619048,1
11117,Black,M,25.5,2.6,MS,0.21,0.566369048,1
11118,White,M,38,3.8,NE,1.56,0.836904762,1
11119,White,M,33,3.2,MS,-0.44,0.717261905,0
11120,Black,F,25,2.6,MS,-0.73,0.560119048,1
11121,White,M,43,2.8,MS,1.27,0.804166667,1
11122,Black,F,29,2.9,MS,-0.06,0.638690476,1
11123,White,M,35.5,2.9,MS,0.65,0.719940476,1
11125,Black,F,25,2.3,NE,0.16,0.531547619,1
11126,Black,M,22,2.7,MS,-1.11,0.532142857,1
11127,Black,M,32,2.6,MS,0.19,0.647619048,1
11128,Black,F,22.5,2.9,MS,-1.28,0.557440476,1
11129,Black,F,25,2.3,MS,-0.32,0.531547619,1
11130,White,M,35,3.2,MW,1.33,0.742261905,1
11131,White,M,40,2.4,MW,0.31,0.728571429,1
11132,White,F,36,3.2,MW,-1.78,0.754761905,1
11133,Other,F,39,3.1,MW,0.51,0.782738095,1
11134,White,F,32,3.2,MW,0.86,0.704761905,1
11135,White,F,36,3.5,MW,-0.04,0.783333333,1
11136,Other,M,43,3.5,MW,2.32,0.870833333,1
11137,White,F,36,2.5,MW,-1.4,0.688095238,1
11138,White,M,41,2.8,MW,0.11,0.779166667,1
11139,White,M,35,3.9,MW,-1.05,0.808928571,1
11140,Amerindian,F,40,3.1,MW,0.88,0.795238095,1
11141,White,F,36,3.2,MW,-0.86,0.754761905,1
11144,White,M,39,3.8,MW,0.39,0.849404762,1
11145,White,M,36,3.6,MW,-0.61,0.792857143,1
11146,White,F,37,3.3,MW,0.11,0.776785714,1
11147,White,M,34,3.9,MW,0.19,0.796428571,1
11149,White,F,33,3.6,MW,0.49,0.755357143,1
11150,White,M,39,2.8,MW,0.44,0.754166667,1
11151,White,M,38,3.3,MW,-0.56,0.789285714,1
11152,White,F,39,2.8,MW,0.34,0.754166667,1
11153,White,F,31,2.7,MW,0.19,0.644642857,1
11154,White,M,36,3.1,MW,-1.45,0.745238095,1
11155,White,M,34,3.8,MW,0.11,0.786904762,1
11156,White,F,42,2.7,MW,0.68,0.782142857,1
11157,Black,M,29,3.6,MW,-2.25,0.705357143,1
11158,White,F,40,2.9,MW,0.04,0.776190476,1
11159,White,M,35,3.6,MW,-0.09,0.780357143,1
11160,White,F,38,3.3,MW,-0.83,0.789285714,1
11162,White,F,36.5,3.1,MW,-0.76,0.751488095,1
11164,White,F,39,2.7,MW,1.43,0.744642857,1
11165,White,M,37,3.2,MW,-0.41,0.767261905,1
11167,White,M,35,2.9,MW,0.73,0.713690476,1
11170,White,F,33,3,MW,-1.3,0.698214286,1
11171,White,F,34.5,3.1,MW,1.88,0.726488095,1
11172,White,M,38,3.5,MW,0.98,0.808333333,1
11175,White,F,42,3.6,SE,-0.43,0.867857143,1
11176,White,M,33,3,SE,2.3,0.698214286,1
11177,White,F,40,3,SE,-0.25,0.785714286,1
11178,White,M,41,3.8,SE,1.81,0.874404762,1
11179,White,M,42,2.5,SE,0.18,0.763095238,1
11180,White,F,33.5,2.1,SE,-0.94,0.61875,1
11181,White,M,42,2.6,SE,-0.73,0.772619048,1
11182,White,F,34,2.4,SE,-0.05,0.653571429,1
11183,White,M,27,3.9,SE,0.9,0.708928571,1
11184,White,M,34,3.1,SE,0.46,0.720238095,1
11185,White,M,37,3.6,SE,0.9,0.805357143,1
11188,White,M,33,3.4,SE,-0.38,0.736309524,1
11189,White,F,30,2.9,SE,-1.24,0.651190476,1
11190,White,F,37,3.3,SE,0.39,0.776785714,1
11191,White,M,43,3.4,SE,0.97,0.861309524,1
11192,White,F,36.5,3.1,SE,-1.39,0.751488095,0
11193,White,F,37,3.2,SE,0.18,0.767261905,1
11194,White,F,35,3.9,SE,-0.55,0.808928571,1
11195,White,M,39,3.5,SE,-0.48,0.820833333,1
11196,White,M,42,3.9,SE,0.51,0.896428571,1
11197,White,F,48,2.9,SE,1.13,0.876190476,1
11198,White,M,40,3.6,SE,0.72,0.842857143,1
11199,White,F,36,3.2,SE,-1.09,0.754761905,1
11200,White,F,36,3.9,MS,1.99,0.821428571,1
11201,White,M,33,3.2,SE,-1.5,0.717261905,1
11202,White,M,36,3.4,SE,1.1,0.773809524,1
11204,White,M,43,3.9,SE,1.13,0.908928571,1
11205,White,M,35,3.5,SE,-0.05,0.770833333,1
11206,White,M,36,3.7,SE,1.3,0.802380952,1
11207,White,M,40,3,SE,0.77,0.785714286,1
11208,White,M,33,3.7,SE,0.39,0.764880952,1
11209,White,M,41,4,SE,0.9,0.893452381,1
11210,White,M,38,3.3,SE,0.18,0.789285714,1
11211,White,F,39.5,2.8,SE,-0.22,0.760416667,1
11212,White,M,32,3.5,SE,1.64,0.733333333,1
11213,White,F,27,2.5,SE,-1.32,0.575595238,1
11214,White,F,38,3.2,MS,0.26,0.779761905,1
11215,Black,M,36,3.1,MS,1.48,0.745238095,1
11217,White,F,33.5,3.4,SE,1.02,0.742559524,1
11218,White,M,36,3.7,SE,0.59,0.802380952,1
11219,White,M,36,2.9,MS,0.54,0.726190476,1
11220,White,F,40,3.6,SE,1.56,0.842857143,1
11221,White,F,36,3.4,SE,-0.38,0.773809524,1
11223,White,M,41,3.1,SE,0.85,0.807738095,1
