Transaction_ID,Device_Type,Transaction_Distance,Transaction_Amount,Is_Weekend,Fraud_Label
34398,Laptop,4005.92,253.57,1,0
47528,Tablet,3877.87,88.88,0,1
12369,Mobile,3176.61,37.55,0,0
11013,Tablet,1343.69,38.48,1,1
32102,Tablet,2248.29,385.79,1,1
36627,Laptop,4258.28,20.56,0,1
9573,Mobile,4977.47,58.45,0,0
18559,Mobile,2932.75,76.59,0,0
49164,Mobile,218.31,348.59,0,0
22548,Laptop,1487.52,134.5,0,1
47941,Tablet,3761.5,69.72,0,0
37469,Laptop,4989.67,50.97,0,0
24458,Laptop,3493.2,17.66,0,0
17217,Mobile,3311.08,100.77,0,0
33135,Laptop,928.62,33.35,0,1
21465,Laptop,578.51,32.73,1,1
23203,Mobile,2399.55,39.04,0,1
5584,Laptop,1285.99,28.01,0,0
13680,Laptop,567.59,383.6,0,0
22845,Laptop,2775.23,269.87,0,0
32597,Tablet,4526.48,39.18,0,0
6831,Mobile,3354.35,44.51,0,1
21237,Tablet,2124.92,3.01,0,0
20494,Tablet,4843.33,132.82,1,0
17892,Mobile,4351.29,37.83,1,0
9816,Laptop,2173.05,16.84,1,0
30174,Mobile,1220.28,375.07,0,1
20188,Tablet,3776.57,93.83,0,0
23309,Mobile,299.75,7.66,0,0
20228,Tablet,3511.67,76.31,1,0
49889,Mobile,1714.3,39.64,1,1
45804,Tablet,4406.63,4.75,1,0
31424,Tablet,1132.41,70.36,0,1
14930,Laptop,2053.6,73.96,0,1
3398,Mobile,185.91,20.26,0,0
23256,Tablet,3386.9,246.92,0,0
27137,Mobile,934.59,140.33,0,0
31156,Mobile,3172.81,144.63,1,1
34556,Laptop,2126.65,22.68,0,0
12972,Mobile,865.04,2.72,0,1
4080,Mobile,1439.92,34.49,0,1
21016,Tablet,3206.24,20.84,0,0
16858,Laptop,587.88,23.3,0,0
33567,Laptop,1256.72,120.9,0,0
16186,Mobile,3861.65,9.8,0,0
7007,Laptop,3840.07,88.43,1,0
629,Mobile,1655.72,3.66,1,0
38345,Laptop,1395.11,70.46,1,1
14344,Laptop,1577.98,43.74,1,1
38005,Laptop,1895.04,70.6,1,1
290,Mobile,4347.34,83.98,0,0
49998,Laptop,2109.99,43.96,1,0
21764,Tablet,4630.23,1.06,1,1
28040,Mobile,1210.78,138.21,0,0
4211,Mobile,3687.83,3.58,0,1
19806,Tablet,3981.04,200.52,0,0
21517,Tablet,2330.02,123.75,0,0
1173,Mobile,4854.57,124.54,0,0
27389,Mobile,1633.52,39.48,1,0
36016,Tablet,4443.59,43.31,1,0
28303,Mobile,2450.67,192.89,0,0
10334,Mobile,1760.79,24.28,0,0
27361,Laptop,3360.71,224.75,0,0
8189,Laptop,1305.98,48.58,0,0
31745,Tablet,3072.91,104.74,1,0
17088,Laptop,3960.79,42.15,0,1
43238,Tablet,2264.74,56.83,0,0
24897,Tablet,1072.7,282.99,0,0
11779,Tablet,146.72,55.54,1,0
28829,Laptop,1864.56,156.8,1,0
17119,Mobile,2007.56,17.36,0,0
41412,Laptop,342.46,33.35,0,1
48630,Mobile,4671.01,264.54,1,0
41367,Mobile,2064.77,15.05,0,0
47024,Laptop,873.08,233.57,0,0
38956,Tablet,1783.48,232.59,0,0
3678,Mobile,1878.46,201.27,1,0
3897,Mobile,3211.39,654.39,0,0
44940,Tablet,4102.58,293.0,0,0
39189,Tablet,886.17,227.65,0,1
29526,Mobile,3017.21,58.1,0,1
28596,Laptop,3979.43,16.48,1,1
26945,Laptop,1097.2,32.33,0,0
24919,Tablet,2334.33,289.29,1,1
9222,Laptop,2672.84,29.4,0,1
31694,Tablet,4231.96,7.47,0,0
4444,Tablet,893.79,20.61,0,1
37793,Mobile,500.44,54.47,0,0
48051,Mobile,453.54,43.8,0,1
39617,Mobile,3782.85,5.07,0,0
26285,Laptop,1361.78,36.77,0,0
40253,Tablet,4519.87,11.77,0,0
32410,Mobile,4663.58,256.23,0,1
40428,Mobile,4218.75,22.03,0,1
24523,Tablet,1796.94,33.4,0,0
4778,Tablet,4234.9,304.75,0,1
30568,Laptop,4822.92,38.69,0,1
31473,Laptop,1320.96,29.33,1,0
9423,Mobile,2324.36,36.97,0,0
22112,Laptop,2414.48,119.51,0,1
11175,Laptop,1338.88,103.26,0,1
31888,Mobile,2067.81,72.97,0,0
2677,Mobile,4358.45,56.2,0,1
22790,Tablet,2175.17,135.61,1,1
23025,Laptop,3974.38,41.68,1,0
38557,Tablet,3067.83,120.7,0,0
25335,Laptop,1723.94,72.87,1,0
21915,Laptop,1280.27,166.67,0,0
23805,Laptop,1942.18,150.83,0,0
12308,Mobile,756.21,2.17,0,0
3745,Mobile,3459.01,157.34,1,1
34838,Tablet,3892.64,3.19,0,0
41365,Tablet,2452.44,46.94,1,1
31435,Laptop,78.61,21.58,0,0
18609,Laptop,1604.08,40.34,0,0
24828,Mobile,3757.19,512.41,0,0
45433,Mobile,2117.32,36.99,0,0
21722,Tablet,4545.28,7.55,1,0
14108,Mobile,2639.9,32.59,1,0
14221,Laptop,4357.78,0.8,0,0
9009,Mobile,906.66,49.16,0,0
8227,Laptop,4700.57,19.75,0,0
20935,Laptop,1147.51,147.22,0,1
23319,Tablet,2186.11,217.38,0,0
46809,Mobile,4339.12,54.86,0,0
30759,Laptop,3143.35,78.16,0,1
26921,Tablet,1964.16,25.82,0,1
49587,Tablet,4651.69,42.26,0,1
25355,Tablet,4415.56,143.34,0,1
6606,Mobile,4292.59,441.87,1,0
22714,Tablet,1181.36,74.25,0,1
21877,Laptop,2337.75,69.19,0,1
14040,Tablet,1442.73,8.2,1,0
39800,Laptop,623.6,165.24,1,0
33806,Laptop,2957.61,15.09,0,0
45071,Mobile,441.92,39.81,0,0
31614,Mobile,4899.58,156.39,1,1
14634,Laptop,1403.69,7.05,1,0
42499,Laptop,4798.84,124.75,1,1
40361,Mobile,2754.46,93.73,1,0
40958,Laptop,2734.18,118.45,0,0
39418,Laptop,4135.97,50.48,0,0
17025,Tablet,4789.71,152.78,1,0
49918,Mobile,2716.47,19.49,0,0
25796,Tablet,1291.41,268.51,1,1
45898,Mobile,3435.02,46.55,1,1
4713,Mobile,812.96,104.43,0,1
3387,Tablet,3089.67,48.86,0,0
38033,Tablet,3116.37,47.27,0,1
8157,Tablet,843.16,98.64,1,0
27903,Laptop,2079.44,35.33,0,0
31104,Mobile,1716.19,31.79,0,1
33934,Laptop,3635.82,68.85,0,0
29876,Mobile,1863.79,81.02,0,1
37951,Tablet,4711.52,54.87,0,0
43687,Laptop,1783.87,69.2,0,0
18751,Tablet,16.7,53.48,0,0
47664,Tablet,1157.86,82.96,0,1
15777,Mobile,4750.14,128.48,0,0
13792,Laptop,3791.7,43.69,0,1
49269,Laptop,2612.98,147.91,0,0
18515,Laptop,1063.37,14.86,0,1
32775,Tablet,140.0,209.17,1,0
29549,Mobile,4618.96,275.09,0,1
33631,Tablet,4342.68,178.73,0,1
39614,Mobile,2610.83,80.95,1,0
42335,Mobile,2904.58,48.68,0,0
8757,Tablet,1809.26,146.37,0,0
13896,Mobile,1316.31,108.53,1,0
2538,Laptop,2653.19,25.44,0,0
2605,Mobile,1107.69,12.16,1,0
14839,Mobile,1820.39,10.5,0,0
46665,Tablet,2777.97,112.43,0,0
36950,Laptop,4146.5,28.61,0,1
14197,Tablet,547.56,17.91,0,1
6223,Laptop,2616.03,203.94,1,1
19003,Tablet,1929.96,30.48,1,0
46849,Tablet,1525.94,85.15,0,0
30495,Laptop,4603.5,160.93,0,1
47731,Laptop,2758.88,176.99,0,0
28052,Mobile,947.95,11.87,0,0
14133,Mobile,378.12,60.95,0,0
30850,Laptop,256.31,2.69,0,1
45562,Tablet,291.73,140.3,1,1
7199,Mobile,3836.86,247.82,1,0
36237,Laptop,4685.97,139.48,1,1
44447,Mobile,2874.74,19.66,0,0
43506,Laptop,3037.85,3.29,0,0
16534,Mobile,909.68,2.84,0,0
36888,Mobile,1361.68,70.28,0,1
45173,Mobile,1864.41,49.82,0,0
25971,Tablet,1849.1,103.33,1,0
41650,Laptop,1121.95,6.33,0,0
43096,Mobile,355.26,14.94,0,0
49714,Laptop,2849.59,217.91,0,1
36864,Tablet,1603.5,3.3,1,0
11585,Mobile,4269.85,85.03,0,0
5379,Laptop,3135.41,12.39,0,0
21501,Mobile,4276.5,225.65,0,0
39020,Mobile,4484.98,193.72,0,0
43425,Tablet,878.42,63.28,0,1
9365,Laptop,3071.87,74.77,0,0
41719,Laptop,3806.94,18.78,1,1
20772,Tablet,1967.3,47.17,0,0
6489,Tablet,616.79,95.4,0,0
36125,Mobile,2558.57,17.01,0,1
41641,Tablet,59.84,9.42,0,1
28335,Tablet,2755.04,3.23,0,1
1471,Tablet,346.25,44.66,0,0
31382,Laptop,2639.77,234.15,1,1
15092,Laptop,4297.66,40.64,1,1
36804,Tablet,1109.57,29.86,0,1
4673,Mobile,109.83,43.73,0,0
12280,Laptop,759.14,37.55,0,1
485,Mobile,4018.41,99.96,0,1
7791,Tablet,4430.51,289.16,0,0
12740,Laptop,4639.39,64.48,0,1
32973,Laptop,3980.5,54.28,0,0
11736,Tablet,2717.8,65.02,0,0
6068,Laptop,4932.28,22.59,0,0
3977,Tablet,845.46,115.3,0,0
20680,Tablet,3036.9,30.47,0,0
478,Laptop,1483.73,18.15,0,0
1266,Tablet,3881.16,450.99,0,1
42116,Laptop,4375.19,220.06,0,1
13185,Laptop,2285.38,79.6,0,0
19406,Tablet,572.01,33.71,1,1
42009,Laptop,174.89,95.59,0,0
14787,Mobile,3912.48,7.58,0,0
6241,Laptop,357.74,81.31,0,1
42143,Tablet,24.38,83.87,1,0
30656,Mobile,3407.52,185.04,1,1
8010,Laptop,29.5,430.97,1,0
29857,Mobile,2676.22,29.89,0,1
3949,Tablet,3157.49,42.37,0,1
32662,Tablet,3674.38,31.48,0,0
44066,Laptop,2002.05,12.91,0,0
18282,Mobile,985.51,92.52,1,0
44740,Mobile,1244.92,143.96,0,1
35838,Tablet,4435.39,38.39,0,1
21319,Tablet,4781.03,194.52,0,0
23414,Tablet,4624.4,107.74,1,0
28222,Laptop,3821.48,22.46,0,1
27560,Tablet,2601.31,43.12,0,0
1259,Mobile,4727.53,74.17,1,0
45779,Laptop,3610.91,200.2,0,1
25141,Mobile,1110.1,254.43,0,0
30370,Laptop,2509.31,31.21,0,1
32829,Tablet,1626.28,17.7,0,0
4344,Tablet,227.48,119.77,0,0
23323,Laptop,2531.09,211.75,1,0
26477,Laptop,2156.99,13.64,0,0
18887,Tablet,4671.6,48.42,1,0
22950,Tablet,1884.41,229.81,0,0
1804,Tablet,2366.1,24.84,1,0
1844,Mobile,2084.58,194.43,0,1
10980,Laptop,4164.87,46.74,0,0
47046,Laptop,262.84,87.61,1,0
19467,Tablet,3887.89,274.03,0,0
47016,Tablet,2654.24,75.54,1,0
23579,Mobile,4794.49,20.6,0,0
38966,Mobile,4183.84,125.25,0,1
26632,Tablet,642.74,70.08,0,1
38768,Tablet,1251.81,92.74,1,1
26530,Laptop,365.56,15.93,1,0
24663,Tablet,632.15,60.45,1,0
9995,Laptop,1776.34,11.78,0,0
7913,Laptop,486.04,101.41,0,0
26952,Laptop,3283.37,5.8,0,1
6332,Mobile,2464.8,23.45,1,0
14929,Mobile,429.32,11.12,0,0
8589,Laptop,1147.76,190.47,1,0
48708,Tablet,2511.95,13.34,0,0
7412,Mobile,3332.5,155.91,0,0
41391,Tablet,3418.81,273.78,1,0
39618,Tablet,4031.7,5.26,0,0
25508,Mobile,4029.0,65.97,0,0
5671,Laptop,1895.2,120.41,1,0
34856,Mobile,1264.9,10.62,0,1
37723,Mobile,1303.24,11.13,1,0
30366,Laptop,2564.41,56.31,0,0
28651,Laptop,2664.47,272.47,1,0
451,Tablet,1306.64,108.72,0,0
483,Mobile,1476.39,246.04,0,0
11931,Tablet,4424.0,8.51,0,1
20856,Laptop,4804.0,35.7,0,0
16278,Mobile,401.49,27.2,0,0
20994,Mobile,481.06,212.63,0,0
34301,Mobile,2342.85,28.96,0,0
39660,Laptop,2188.94,16.03,1,1
41492,Tablet,585.12,5.58,0,0
23754,Mobile,1469.64,10.8,0,1
36562,Tablet,540.81,28.0,0,0
487,Mobile,1888.12,29.9,1,0
26687,Mobile,3483.36,74.42,0,0
39318,Mobile,4751.57,226.66,0,0
39209,Tablet,1918.0,147.24,0,1
38678,Tablet,3828.77,65.27,0,0
31936,Laptop,2689.46,35.9,0,1
45264,Mobile,2730.12,57.01,0,1
30400,Tablet,2862.76,43.85,0,0
5444,Tablet,1708.02,197.88,0,0
1042,Tablet,4815.38,59.93,1,0
43100,Tablet,3477.28,266.63,0,0
49678,Laptop,4065.55,301.67,0,0
36782,Tablet,4870.64,103.08,0,1
6619,Laptop,4415.67,80.4,1,0
49416,Tablet,1343.74,61.21,0,0
14093,Tablet,1769.49,7.44,1,1
19335,Laptop,1526.54,296.2,0,0
31790,Mobile,3384.53,155.9,1,1
14613,Tablet,1853.67,57.0,0,0
24342,Mobile,867.11,169.14,0,0
48405,Laptop,2035.67,111.53,0,0
24132,Mobile,3425.45,150.44,0,0
47812,Mobile,445.42,56.36,1,1
19594,Tablet,607.09,95.91,0,0
17574,Mobile,1995.46,144.63,0,0
43545,Mobile,3543.29,203.49,1,0
21272,Mobile,3152.6,44.63,0,0
47992,Laptop,2008.64,23.4,0,0
563,Tablet,3346.74,23.33,0,0
42154,Tablet,1411.11,36.25,0,1
20250,Tablet,3290.62,102.67,0,0
23543,Mobile,3975.21,362.42,1,1
37998,Mobile,1204.45,183.37,1,1
25415,Tablet,422.23,34.77,0,0
33229,Laptop,897.35,82.91,0,0
3166,Tablet,3917.59,154.58,0,0
29683,Mobile,214.64,41.66,0,1
48964,Mobile,604.95,123.0,0,1
15395,Tablet,4839.47,63.03,0,0
10623,Tablet,82.35,46.53,0,0
11414,Tablet,4718.12,107.09,0,0
13724,Tablet,3851.73,58.25,0,1
16735,Tablet,4529.31,15.72,1,0
13974,Mobile,3132.58,40.19,0,1
9489,Laptop,704.78,116.43,1,1
44503,Mobile,2588.45,173.83,0,0
27972,Laptop,4491.46,77.99,0,0
17984,Mobile,3536.65,124.82,0,0
36063,Laptop,2896.06,98.34,0,0
35761,Laptop,2647.61,56.22,1,0
48060,Tablet,441.02,95.13,0,1
6713,Laptop,4976.7,52.0,1,1
14890,Mobile,2952.78,0.73,0,0
30756,Laptop,4754.58,129.87,0,0
3475,Laptop,1166.56,52.58,0,0
46720,Mobile,2957.29,154.18,0,0
6280,Tablet,935.02,159.2,1,1
5953,Laptop,3740.69,108.17,0,0
28089,Laptop,3005.47,97.71,0,0
6101,Tablet,2093.3,492.9,0,0
20163,Tablet,3771.03,197.32,0,0
13164,Laptop,913.82,53.41,0,1
11973,Mobile,244.25,60.08,0,0
44643,Tablet,3431.8,17.01,1,1
31806,Tablet,2794.86,98.22,0,1
1380,Laptop,2805.8,26.24,0,0
47532,Laptop,2720.25,50.45,0,0
18665,Tablet,4483.02,65.23,0,1
43421,Laptop,3329.72,213.38,1,0
6087,Laptop,2539.08,151.57,0,1
48389,Laptop,737.19,89.86,1,0
31637,Tablet,4707.52,279.68,0,0
11792,Laptop,2948.84,67.87,0,0
29691,Tablet,3777.0,9.78,1,1
43414,Laptop,2961.93,145.07,0,1
48957,Tablet,4292.5,86.56,0,0
36794,Tablet,3918.32,106.09,0,0
44399,Mobile,2925.04,30.55,0,0
37807,Laptop,3475.21,125.49,0,1
41037,Tablet,2890.51,249.45,1,0
27010,Laptop,1976.85,39.27,1,1
10039,Laptop,2623.0,60.58,0,0
21533,Mobile,3333.34,128.84,1,0
40043,Mobile,4879.81,79.59,1,0
22975,Tablet,3576.83,75.9,0,1
2394,Laptop,258.51,84.17,1,0
21716,Laptop,4227.01,130.36,0,0
40169,Mobile,401.26,55.14,0,0
607,Mobile,1103.93,187.34,0,0
5420,Laptop,2566.89,178.22,1,0
20353,Mobile,1223.79,139.47,0,0
44902,Laptop,67.03,155.24,0,0
10898,Laptop,314.86,20.04,0,0
43359,Laptop,4023.74,11.41,0,1
39877,Laptop,4211.78,356.09,0,0
17060,Mobile,1509.25,183.3,1,1
30196,Mobile,2790.64,129.07,0,1
47395,Laptop,15.15,215.82,1,0
4195,Tablet,1430.56,11.63,1,0
20639,Tablet,1592.45,108.94,1,0
29578,Laptop,3214.99,45.89,1,1
29569,Laptop,3042.06,2.49,1,1
10809,Mobile,1586.43,421.4,1,0
33506,Laptop,1104.26,60.12,0,0
42910,Mobile,4894.33,97.03,1,0
29326,Tablet,4423.08,33.73,1,0
7429,Tablet,1149.58,128.18,0,0
12106,Mobile,540.32,102.6,0,1
34880,Tablet,1629.78,45.35,0,0
35938,Mobile,2795.03,0.56,0,0
11358,Tablet,4642.18,36.64,0,0
45288,Laptop,651.59,14.77,0,0
47409,Mobile,2520.21,520.48,1,0
14869,Laptop,807.62,146.16,0,0
13583,Tablet,3826.4,9.54,0,0
47033,Mobile,4622.08,23.22,0,1
45157,Tablet,2775.98,90.66,0,0
34260,Tablet,684.72,8.69,1,0
34897,Laptop,2989.5,38.91,1,0
19958,Mobile,4439.53,120.2,1,0
12014,Laptop,2628.61,33.8,0,0
32645,Mobile,3755.77,297.69,0,0
43193,Laptop,3260.89,104.63,1,0
17139,Mobile,1678.73,8.75,0,0
10726,Mobile,3514.67,698.68,1,1
22690,Mobile,639.92,420.5,0,0
46504,Laptop,1948.41,210.54,1,0
25031,Tablet,76.23,48.76,0,1
4718,Mobile,4801.46,119.08,0,0
7700,Tablet,1284.72,90.25,0,0
36040,Laptop,833.75,20.68,0,0
1309,Tablet,3240.06,8.49,0,0
7912,Mobile,1773.36,200.24,0,1
2397,Laptop,2498.47,154.63,1,0
14783,Laptop,1045.87,40.67,0,1
3050,Tablet,545.6,16.03,1,0
8715,Tablet,1924.6,30.48,0,1
40331,Tablet,4301.18,68.04,0,0
37234,Laptop,962.64,91.49,1,0
506,Mobile,2849.64,72.51,0,0
42791,Tablet,162.13,7.92,0,0
10788,Mobile,4377.13,150.66,1,0
2136,Mobile,1854.34,189.88,0,0
46671,Laptop,432.42,207.51,0,0
42182,Tablet,2906.01,427.68,0,0
19905,Mobile,2477.19,8.67,1,1
36241,Laptop,4111.98,460.39,0,0
9098,Tablet,1685.38,178.68,0,0
39431,Mobile,2722.66,15.17,0,0
24581,Mobile,466.67,34.21,1,1
4755,Laptop,476.44,194.02,0,0
43560,Tablet,497.74,137.06,0,0
11379,Mobile,361.91,47.2,0,0
4365,Tablet,3659.35,19.65,0,0
20136,Tablet,3233.49,74.53,0,0
15576,Laptop,2961.84,0.26,1,1
44015,Mobile,3855.59,275.46,1,1
49459,Laptop,3567.93,39.45,0,1
31264,Mobile,138.79,15.6,0,0
27342,Mobile,3491.29,17.23,1,0
10513,Mobile,2362.22,43.29,0,0
34554,Tablet,4287.15,2.25,0,0
42852,Tablet,3432.62,8.59,1,0
15300,Tablet,4861.02,52.25,1,0
10509,Laptop,3854.27,116.69,1,0
21198,Mobile,1874.2,503.53,0,1
41069,Laptop,2725.24,189.99,1,0
24713,Laptop,1218.6,58.05,0,0
6627,Mobile,982.41,115.86,0,0
17213,Mobile,1078.22,119.51,0,0
3710,Laptop,3765.65,43.27,0,0
16902,Tablet,3686.1,91.51,0,0
40587,Tablet,530.07,96.95,0,0
14742,Laptop,1330.95,10.43,1,1
38446,Laptop,3465.51,217.64,0,0
22272,Tablet,1805.7,138.55,0,1
29730,Tablet,1786.31,119.16,0,1
46702,Tablet,3970.47,165.4,0,0
31893,Tablet,4925.88,44.24,1,1
44649,Tablet,4126.83,84.72,1,1
23063,Mobile,2108.61,29.05,0,0
34219,Tablet,2388.29,113.56,0,0
40400,Laptop,4018.48,19.36,1,0
34135,Tablet,2927.84,44.26,1,0
8281,Mobile,1377.77,96.29,0,1
41695,Tablet,663.82,3.93,1,0
30323,Mobile,2005.17,82.7,1,0
21693,Laptop,3393.41,75.44,1,0
38586,Laptop,14.37,82.48,0,0
39609,Laptop,4056.25,133.2,0,0
12978,Mobile,3539.22,11.28,1,0
36377,Tablet,4489.92,138.93,0,0
18468,Laptop,2966.73,21.43,1,0
24321,Mobile,4989.73,98.23,0,0
1399,Mobile,239.67,50.58,0,0
38477,Laptop,1758.68,33.88,0,0
6616,Mobile,3771.48,40.36,0,1
40409,Tablet,3709.0,57.77,0,1
9075,Tablet,4614.52,244.5,0,0
6709,Laptop,4462.68,41.41,1,0
9307,Mobile,4836.49,14.28,1,0
33022,Tablet,4248.23,33.29,1,1
43682,Laptop,908.27,57.44,1,1
7060,Laptop,4741.01,83.84,0,1
2430,Laptop,1782.8,65.23,0,1
15348,Mobile,2210.94,61.35,0,1
13756,Tablet,1703.49,74.49,0,0
30571,Tablet,4895.61,153.0,0,0
39167,Tablet,1026.86,67.52,1,0
44868,Tablet,3866.68,64.51,0,1
44615,Laptop,1459.92,63.82,0,0
44967,Laptop,2250.87,407.05,1,1
49038,Laptop,3969.81,6.31,1,1
37513,Tablet,281.13,16.89,1,0
13113,Mobile,172.65,20.96,1,1
41466,Tablet,2337.4,35.25,1,0
4440,Tablet,2853.09,49.97,0,0
37502,Laptop,40.7,50.04,1,0
33695,Mobile,2293.33,36.79,1,0
26159,Tablet,240.78,251.58,0,1
17975,Laptop,1117.34,62.78,0,1
42313,Mobile,1352.97,243.19,0,0
28198,Mobile,2967.05,36.84,0,0
10201,Mobile,1135.71,38.74,0,0
18578,Tablet,1300.8,55.64,1,0
24246,Laptop,4695.83,106.36,0,1
47250,Laptop,779.78,109.64,0,1
12694,Mobile,1013.92,30.97,0,0
23313,Laptop,2123.08,175.27,1,0
16884,Mobile,2524.21,141.99,0,0
39022,Tablet,557.02,55.38,1,0
47871,Tablet,4468.0,72.89,0,1
38339,Tablet,3261.69,23.77,0,0
29298,Mobile,4877.54,180.26,1,0
38312,Tablet,716.47,22.13,0,1
22370,Tablet,4488.11,308.71,0,0
21525,Mobile,147.88,84.9,1,0
7819,Mobile,2924.26,106.65,0,1
39985,Mobile,2505.92,0.78,1,0
26229,Laptop,250.68,28.19,0,1
33007,Mobile,2591.94,173.25,1,1
22803,Tablet,4415.97,7.2,0,0
38753,Mobile,423.68,5.68,0,0
3266,Laptop,1609.67,142.56,0,0
33020,Tablet,3960.68,223.76,0,0
16827,Tablet,2040.99,87.21,0,1
22864,Mobile,2337.49,185.33,1,0
35325,Laptop,1875.24,11.1,0,0
8505,Mobile,3979.48,326.97,0,1
18966,Laptop,3868.14,66.17,0,1
47084,Mobile,2608.75,269.85,0,0
47685,Mobile,3216.04,25.27,0,0
44628,Laptop,1868.86,18.26,0,0
43153,Tablet,410.41,63.57,1,0
37572,Tablet,4788.02,66.03,0,0
49564,Laptop,969.22,75.24,0,1
47143,Mobile,4679.56,161.53,1,0
27427,Mobile,933.27,105.06,0,0
48101,Mobile,3179.15,149.38,0,1
37373,Tablet,2466.79,47.29,0,0
38860,Tablet,605.67,135.17,0,0
26438,Laptop,1130.23,178.36,0,0
48902,Laptop,4247.09,177.96,1,0
44796,Laptop,3884.74,153.13,1,0
39096,Mobile,2452.38,418.13,0,1
26480,Mobile,3095.03,45.68,1,0
2018,Mobile,3930.95,10.62,0,0
49073,Laptop,1911.24,61.84,0,1
7042,Mobile,2314.54,96.45,1,0
35683,Tablet,3169.85,38.2,0,0
9362,Tablet,1984.3,199.55,0,0
44450,Tablet,1591.32,3.09,0,0
19917,Tablet,3558.36,79.23,0,0
16410,Tablet,4495.95,67.28,0,0
13088,Laptop,1497.64,66.27,0,0
8233,Laptop,2879.89,425.7,1,1
32960,Laptop,1862.92,346.66,1,0
14583,Tablet,3267.9,58.15,0,0
45149,Mobile,4187.95,94.53,0,0
30093,Tablet,1081.25,56.47,1,0
27422,Mobile,1679.39,42.26,0,1
11229,Laptop,1754.24,10.3,0,0
33278,Tablet,1410.42,8.92,0,1
16784,Laptop,1269.0,18.8,1,0
11718,Laptop,857.66,379.23,0,1
9900,Tablet,4348.65,168.83,0,1
12244,Laptop,4177.4,38.16,0,0
13815,Laptop,392.51,84.09,0,0
9513,Mobile,4338.35,68.86,0,0
13736,Tablet,3642.3,44.19,0,0
41490,Laptop,243.03,158.56,1,1
21633,Mobile,775.8,17.53,1,0
16716,Laptop,798.48,2.16,0,1
26448,Laptop,3070.96,121.44,1,0
44391,Tablet,4016.46,45.47,1,0
35376,Laptop,1440.92,51.08,0,0
38120,Tablet,4395.06,88.17,0,0
33344,Mobile,1948.44,99.83,0,0
9642,Laptop,3897.94,23.32,0,0
43717,Tablet,4223.6,8.52,0,0
19102,Mobile,624.13,181.99,0,0
13953,Mobile,25.59,91.48,0,0
15370,Mobile,875.68,1.31,0,1
25004,Tablet,2610.87,26.19,0,0
24947,Laptop,4146.21,2.28,1,0
15902,Tablet,307.29,297.37,0,0
24541,Tablet,1382.27,33.89,1,0
27999,Tablet,2819.01,32.42,0,0
37397,Tablet,3882.93,83.34,0,0
13961,Tablet,3871.84,40.7,0,0
3498,Mobile,3069.48,21.9,0,0
24839,Laptop,1887.54,46.75,0,0
22621,Laptop,2155.01,235.75,0,0
17292,Mobile,4447.69,5.39,0,0
38630,Mobile,1746.19,113.22,0,0
17440,Laptop,1694.12,42.76,0,0
15788,Tablet,2219.71,95.16,0,0
41411,Mobile,277.73,365.5,1,1
32417,Tablet,4377.79,208.79,1,0
6377,Mobile,2573.43,14.16,1,1
17236,Laptop,2505.34,5.49,0,1
4490,Tablet,2658.09,34.48,0,0
29562,Laptop,2362.38,325.01,0,0
3978,Mobile,1050.88,38.25,0,0
26203,Tablet,3713.14,21.99,1,1
32454,Tablet,2421.03,342.08,0,1
9938,Mobile,928.84,89.23,0,0
34804,Laptop,2447.64,32.92,0,1
10786,Mobile,4000.38,207.18,0,0
28168,Laptop,2387.51,64.14,0,0
35849,Tablet,1832.47,161.91,0,0
43602,Mobile,1896.51,7.75,0,0
21985,Mobile,870.03,123.29,0,0
24590,Laptop,1267.21,65.03,0,1
35237,Laptop,4874.27,42.43,1,1
7113,Laptop,1309.3,219.26,0,0
9809,Laptop,1974.99,17.5,1,1
25925,Mobile,2991.34,4.36,1,1
37831,Tablet,2403.6,74.88,1,0
30056,Tablet,3789.6,70.1,0,0
49237,Mobile,272.53,74.05,1,1
29407,Mobile,676.48,34.64,0,0
48008,Laptop,4924.93,124.7,1,1
11216,Laptop,733.67,22.08,0,1
3911,Mobile,3667.84,193.58,0,0
2803,Laptop,1852.79,196.85,0,0
43196,Laptop,1122.2,77.83,0,1
20838,Tablet,2516.93,78.68,1,0
28782,Laptop,3733.8,198.28,1,0
29151,Mobile,3408.9,96.93,0,0
14659,Laptop,875.89,3.36,0,0
34797,Tablet,2323.6,9.57,0,0
45612,Laptop,1153.21,5.44,0,0
18904,Laptop,319.92,134.78,0,0
39642,Mobile,978.78,108.86,1,0
45410,Laptop,1783.08,8.55,0,1
41942,Laptop,3246.91,48.77,1,1
47746,Tablet,1092.66,22.02,0,0
2120,Tablet,4155.8,23.45,1,1
34669,Tablet,860.22,19.09,1,0
35528,Tablet,1155.98,41.32,0,0
4024,Laptop,1981.6,41.71,0,0
41797,Laptop,375.88,143.44,0,0
42451,Mobile,681.63,111.46,0,0
12762,Laptop,4467.37,68.19,0,1
45024,Mobile,3072.7,40.25,0,0
13916,Laptop,847.41,24.47,1,1
38686,Laptop,775.86,24.47,0,0
6286,Mobile,3012.56,9.65,0,1
39823,Laptop,1784.96,115.12,0,0
34021,Tablet,4160.99,4.85,1,0
20819,Mobile,3349.87,31.33,0,1
49728,Laptop,1077.84,27.7,0,0
13354,Mobile,2498.79,70.95,1,1
4871,Mobile,3406.95,18.49,0,1
17431,Tablet,1291.37,11.34,0,0
26813,Mobile,1246.7,189.69,1,0
26814,Tablet,1640.48,204.27,0,1
